0.783327345	0.786108425	0.769911721	0.691539433	0.842743817	0.847924824	0.846572686	0.824697337	0.772762825	0.752122399	0.740022719	0.631913481	0.444289694	0.762962963	0.546006067	0.203179527	0.466666667	0.468965517	0.574712644	0.444444444	0.66671231	0.717060515	0.6644678	0.552171678	0.790736146	0.794935452	0.767823376	0.711874884	0.73807777	0.69298893	0.747538678	0.649151172	0.768555759	0.749364945	0.70193115	0.659340659	0.714285714	0.569863014	0.486803519	0.332378223	0.827830189	0.792102207	0.766578249	0.679340938	0.746711463	0.687396199	0.626266488	0.597428167
0.785787477	0.792719862	0.771883805	0.702601492	0.841237755	0.849726349	0.848403462	0.831312726	0.775286589	0.762010553	0.74228811	0.643401487	0.472913616	0.763454318	0.549019608	0.201897533	0.425	0.460431655	0.551724138	0.459459459	0.669921194	0.720124672	0.673904394	0.562784054	0.791058935	0.799481417	0.763498483	0.709306592	0.752453653	0.701908957	0.749568221	0.683098592	0.783482944	0.799677549	0.751403368	0.724366472	0.791397849	0.565217391	0.514124294	0.551378446	0.822299652	0.791519435	0.757978723	0.696428571	0.750740825	0.705553869	0.633368469	0.622239629
0.788839534	0.796861378	0.774759998	0.713868777	0.842926221	0.850195465	0.845083071	0.836392658	0.777706186	0.769237812	0.746876617	0.656026267	0.490508732	0.752525253	0.603773585	0.205323194	0.405228758	0.444444444	0.522727273	0.41025641	0.682180473	0.730490863	0.678764835	0.568506621	0.792848629	0.800466888	0.763762506	0.718414834	0.7629683	0.710821571	0.748249416	0.722644377	0.792534099	0.820294345	0.763803681	0.766957181	0.814196242	0.668329177	0.608247423	0.736141907	0.830275229	0.778698225	0.791237113	0.707070707	0.758791396	0.720464198	0.641781866	0.650232668
0.791933241	0.797149779	0.775010208	0.716764624	0.8418427	0.849025333	0.847855328	0.838632369	0.781585867	0.768553284	0.745625643	0.656893353	0.518345043	0.777626194	0.613778706	0.210246679	0.385093168	0.545454545	0.539325843	0.487804878	0.689381933	0.756352765	0.683815399	0.568792726	0.79430588	0.801365188	0.765372655	0.71940443	0.773796598	0.708286882	0.739562624	0.747391952	0.793865906	0.812297735	0.771102662	0.780052103	0.803245436	0.717821782	0.698564593	0.763326226	0.841394826	0.7875	0.806122449	0.725465839	0.764473272	0.736164351	0.642714571	0.660101113
0.795668234	0.801006289	0.77891458	0.71901861	0.843347136	0.848886119	0.847751382	0.839728759	0.781309276	0.775452643	0.749551791	0.657769816	0.590248075	0.796568627	0.671689989	0.220735786	0.405228758	0.436619718	0.561797753	0.487804878	0.710353082	0.749059804	0.700614889	0.587511114	0.796576457	0.801670146	0.766136295	0.720478145	0.779956427	0.705462335	0.744155844	0.737450343	0.811895378	0.845516202	0.783253057	0.791666667	0.835390947	0.811279826	0.745995423	0.788381743	0.848484848	0.811659193	0.839506173	0.762589928	0.773846154	0.751266376	0.653793322	0.674057011
0.795778394	0.80032233	0.778786865	0.721109657	0.843659661	0.843325093	0.848462172	0.840348215	0.78063232	0.777802965	0.748561439	0.659162257	0.604291845	0.784958872	0.693048128	0.233679525	0.38961039	0.433566434	0.534883721	0.49382716	0.718598301	0.762402089	0.705498883	0.581956625	0.796908026	0.80661562	0.764187136	0.721376812	0.777415852	0.700496806	0.742453436	0.738550307	0.818019306	0.836879433	0.798529412	0.802056555	0.836065574	0.802575107	0.745995423	0.797494781	0.847385272	0.735381566	0.851941748	0.780373832	0.777433565	0.748652252	0.654784783	0.682013893
0.796956032	0.792542106	0.781473257	0.719314832	0.842717836	0.826552795	0.848772405	0.838084561	0.781165753	0.773256889	0.750285399	0.657692308	0.629294756	0.840613932	0.754385965	0.241202346	0.402777778	0.374193548	0.528735632	0.469135802	0.722530009	0.753165523	0.710733629	0.572233778	0.797815534	0.795756297	0.768468423	0.720488631	0.783053324	0.736325915	0.739046392	0.732928137	0.83248731	0.843391902	0.81607077	0.80671043	0.836820084	0.806100218	0.771362587	0.793248945	0.845986985	0.660472973	0.880189798	0.778149387	0.782057867	0.729002994	0.661097409	0.68041946
0.761681591	0.765276238	0.728646805	0.704864415	0.830338057	0.839636794	0.838085234	0.826083435	0.747631432	0.722013279	0.683424709	0.640594059	0.429042904	0.79760479	0.590631365	0.415213946	0.402366864	0.457142857	0.6	0.536585366	0.662812277	0.684731183	0.619361702	0.533858378	0.763666647	0.769809459	0.710119582	0.72863166	0.694208779	0.650728427	0.713162393	0.678671469	0.755377324	0.8049265	0.752177356	0.750382848	0.807228916	0.746543779	0.715990453	0.770526316	0.827118644	0.827664399	0.797435897	0.705436157	0.727825065	0.673022858	0.563072917	0.633903089
0.782909608	0.785416901	0.75080664	0.723758804	0.835216573	0.845015271	0.842231016	0.832730488	0.773057859	0.752277618	0.712758827	0.670438605	0.492883895	0.78757764	0.612765957	0.281412253	0.383233533	0.463768116	0.568181818	0.469135802	0.679838477	0.716899892	0.650188847	0.575560081	0.784297323	0.786656037	0.735005558	0.730930634	0.750990991	0.685693377	0.725310661	0.716894977	0.782766112	0.816517335	0.766871166	0.772171254	0.82815735	0.752886836	0.716981132	0.76433121	0.826280624	0.801843318	0.798975672	0.718789407	0.752017398	0.711741011	0.602275997	0.659065612
0.786372007	0.792676753	0.761468756	0.723676392	0.838805736	0.847441715	0.843663551	0.835055676	0.774972253	0.762771553	0.727558717	0.668839216	0.507763975	0.782608696	0.620469083	0.24918944	0.4	0.47761194	0.555555556	0.481927711	0.683399638	0.727927928	0.665762559	0.58260753	0.789678501	0.792904493	0.746979702	0.724361325	0.762909091	0.702683104	0.730304021	0.730783794	0.788571429	0.823803967	0.770119369	0.774339623	0.817073171	0.755760369	0.705607477	0.779661017	0.829763247	0.794811321	0.799489144	0.724269377	0.757172248	0.716323296	0.620221883	0.661681799
0.791933241	0.797149779	0.775010208	0.716764624	0.8418427	0.849025333	0.847855328	0.838632369	0.781585867	0.768553284	0.745625643	0.656893353	0.518345043	0.777626194	0.613778706	0.210246679	0.385093168	0.545454545	0.539325843	0.487804878	0.689381933	0.756352765	0.683815399	0.568792726	0.79430588	0.801365188	0.765372655	0.71940443	0.773796598	0.708286882	0.739562624	0.747391952	0.793865906	0.812297735	0.771102662	0.780052103	0.803245436	0.717821782	0.698564593	0.763326226	0.841394826	0.7875	0.806122449	0.725465839	0.764473272	0.736164351	0.642714571	0.660101113
0.794116014	0.806695828	0.787571338	0.712274429	0.84402956	0.850452701	0.849588015	0.839029064	0.782820395	0.785609934	0.76317174	0.649233544	0.5248	0.744759556	0.620545073	0.194640339	0.412903226	0.430555556	0.568181818	0.475	0.692107921	0.74373601	0.698666031	0.560465732	0.796413628	0.811084367	0.779947716	0.718274112	0.769064748	0.708706557	0.748840292	0.744134078	0.806657224	0.835356601	0.778151889	0.783743475	0.813627255	0.757369615	0.703087886	0.760259179	0.835787089	0.779859485	0.808132147	0.725907384	0.76634771	0.740216683	0.664050953	0.657444082
0.79920268	0.807002778	0.803631894	0.704445557	0.846779819	0.847148644	0.848958725	0.835418825	0.788827839	0.788253053	0.788218244	0.639526011	0.539473684	0.737361282	0.609062171	0.180397265	0.358024691	0.428571429	0.522727273	0.463414634	0.695994841	0.751725641	0.716388495	0.553758452	0.803925088	0.810610276	0.804601374	0.712308901	0.785816619	0.711015737	0.764725682	0.745874587	0.808901448	0.824990591	0.770448549	0.772560528	0.804828974	0.756264237	0.717339667	0.75161987	0.831081081	0.781990521	0.795892169	0.725663717	0.771100722	0.746107573	0.695135963	0.653657126
0.801395834	0.811216319	0.816011056	0.704308567	0.846609713	0.848253869	0.849401198	0.83408856	0.792639709	0.794526838	0.807580175	0.639906294	0.542317173	0.737745098	0.590909091	0.17483871	0.344827586	0.422535211	0.494623656	0.419753086	0.70246817	0.757090909	0.738492794	0.554451484	0.807673975	0.816052681	0.822127005	0.714285714	0.784819191	0.724606581	0.771331058	0.746656761	0.798331015	0.820705176	0.768885565	0.785766691	0.822580645	0.762331839	0.71563981	0.753812636	0.834645669	0.783018868	0.769633508	0.713924051	0.773836294	0.754855798	0.719568226	0.657464626
0.807087912	0.810438319	0.82584314	0.739260563	0.847201909	0.84957957	0.848430088	0.784320184	0.79994565	0.79174971	0.823092818	0.720225848	0.556223176	0.762470309	0.595555556	0.57979798	0.375757576	0.387096774	0.516853933	0.543209877	0.712254763	0.760674982	0.758383035	0.630712711	0.814165623	0.814188131	0.83453319	0.744792003	0.780752533	0.719914803	0.77574048	0.675197591	0.794117647	0.809073724	0.760606061	0.745869947	0.812121212	0.764302059	0.717339667	0.741803279	0.832764505	0.797281993	0.763157895	0.74601227	0.781376291	0.759315444	0.743541344	0.714131801
